vfat/I:strip/I:channel/I:PanPin/I
3	48	1	48
3	49	5	49
3	50	9	50
3	51	13	51
3	52	17	52
3	53	21	53
3	54	25	54
3	55	29	55
3	56	33	56
3	57	40	57
3	58	36	58
3	59	32	59
3	60	28	60
3	61	24	61
3	62	20	62
3	63	16	63
3	64	4	127
3	65	8	126
3	66	12	125
3	67	2	124
3	68	6	123
3	69	10	122
3	70	14	121
3	71	18	120
3	72	22	119
3	73	26	118
3	74	30	117
3	75	34	116
3	76	38	115
3	77	42	114
3	78	46	113
3	79	50	112
3	80	54	111
3	81	58	110
3	82	62	109
3	83	64	108
3	84	60	107
3	85	56	106
3	86	52	105
3	87	48	104
3	88	44	103
3	89	37	102
3	90	41	101
3	91	45	100
3	92	49	99
3	93	53	98
3	94	57	97
3	95	61	96
3	96	65	95
3	97	69	94
3	98	73	93
3	99	77	92
3	100	81	91
3	101	85	90
3	102	89	89
3	103	92	88
3	104	88	87
3	105	84	86
3	106	80	85
3	107	76	84
3	108	72	83
3	109	68	82
3	110	66	81
3	111	70	80
3	112	74	79
3	113	78	78
3	114	82	77
3	115	86	76
3	116	90	75
3	117	94	74
3	118	98	73
3	119	102	72
3	120	106	71
3	121	110	70
3	122	114	69
3	123	118	68
3	124	122	67
3	125	126	66
3	126	120	65
3	127	128	64
4	0	16	63
4	1	20	62
4	2	24	61
4	3	28	60
4	4	32	59
4	5	36	58
4	6	40	57
4	7	33	56
4	8	29	55
4	9	25	54
4	10	21	53
4	11	17	52
4	12	13	51
4	13	9	50
4	14	5	49
4	15	1	48
4	16	3	47
4	17	7	46
4	18	11	45
4	19	15	44
4	20	19	43
4	21	23	42
4	22	27	41
4	23	31	40
4	24	35	39
4	25	39	38
4	26	43	37
4	27	47	36
4	28	51	35
4	29	55	34
4	30	59	33
4	31	63	32
4	32	67	31
4	33	71	30
4	34	75	29
4	35	79	28
4	36	83	27
4	37	87	26
4	38	91	25
4	39	95	24
4	40	99	23
4	41	103	22
4	42	107	21
4	43	111	20
4	44	115	19
4	45	119	18
4	46	123	17
4	47	127	16
4	48	125	15
4	49	121	14
4	50	117	13
4	51	113	12
4	52	109	11
4	53	105	10
4	54	101	9
4	55	97	8
4	56	93	7
4	57	96	6
4	58	100	5
4	59	104	4
4	60	108	3
4	61	112	2
4	62	116	1
4	63	124	0
4	64	128	64
4	65	120	65
4	66	126	66
4	67	122	67
4	68	118	68
4	69	114	69
4	70	110	70
4	71	106	71
4	72	102	72
4	73	98	73
4	74	94	74
4	75	90	75
4	76	86	76
4	77	82	77
4	78	78	78
4	79	74	79
4	80	70	80
4	81	66	81
4	82	68	82
4	83	72	83
4	84	76	84
4	85	80	85
4	86	84	86
4	87	88	87
4	88	92	88
4	89	89	89
4	90	85	90
4	91	81	91
4	92	77	92
4	93	73	93
4	94	69	94
4	95	65	95
4	96	61	96
4	97	57	97
4	98	53	98
4	99	49	99
4	100	45	100
4	101	41	101
4	102	37	102
4	103	44	103
4	104	48	104
4	105	52	105
4	106	56	106
4	107	60	107
4	108	64	108
4	109	62	109
4	110	58	110
4	111	54	111
4	112	50	112
4	113	46	113
4	114	42	114
4	115	38	115
4	116	34	116
4	117	30	117
4	118	26	118
4	119	22	119
4	120	18	120
4	121	14	121
4	122	10	122
4	123	6	123
4	124	2	124
4	125	12	125
4	126	8	126
4	127	4	127
5	0	124	0
5	1	116	1
5	2	112	2
5	3	108	3
5	4	104	4
5	5	100	5
5	6	96	6
5	7	93	7
5	8	97	8
5	9	101	9
5	10	105	10
5	11	109	11
5	12	113	12
5	13	117	13
5	14	121	14
5	15	125	15
5	16	127	16
5	17	123	17
5	18	119	18
5	19	115	19
5	20	111	20
5	21	107	21
5	22	103	22
5	23	99	23
5	24	95	24
5	25	91	25
5	26	87	26
5	27	83	27
5	28	79	28
5	29	75	29
5	30	71	30
5	31	67	31
5	32	63	32
5	33	59	33
5	34	55	34
5	35	51	35
5	36	47	36
5	37	43	37
5	38	39	38
5	39	35	39
5	40	31	40
5	41	27	41
5	42	23	42
5	43	19	43
5	44	15	44
5	45	11	45
5	46	7	46
5	47	3	47
5	48	1	48
5	49	5	49
5	50	9	50
5	51	13	51
5	52	17	52
5	53	21	53
5	54	25	54
5	55	29	55
5	56	33	56
5	57	40	57
5	58	36	58
5	59	32	59
5	60	28	60
5	61	24	61
5	62	20	62
5	63	16	63
5	64	4	127
5	65	8	126
5	66	12	125
5	67	2	124
5	68	6	123
5	69	10	122
5	70	14	121
5	71	18	120
5	72	22	119
5	73	26	118
5	74	30	117
5	75	34	116
5	76	38	115
5	77	42	114
5	78	46	113
5	79	50	112
5	80	54	111
5	81	58	110
5	82	62	109
5	83	64	108
5	84	60	107
5	85	56	106
5	86	52	105
5	87	48	104
5	88	44	103
5	89	37	102
5	90	41	101
5	91	45	100
5	92	49	99
5	93	53	98
5	94	57	97
5	95	61	96
5	96	65	95
5	97	69	94
5	98	73	93
5	99	77	92
5	100	81	91
5	101	85	90
5	102	89	89
5	103	92	88
5	104	88	87
5	105	84	86
5	106	80	85
5	107	76	84
5	108	72	83
5	109	68	82
5	110	66	81
5	111	70	80
5	112	74	79
5	113	78	78
5	114	82	77
5	115	86	76
5	116	90	75
5	117	94	74
5	118	98	73
5	119	102	72
5	120	106	71
5	121	110	70
5	122	114	69
5	123	118	68
5	124	122	67
5	125	126	66
5	126	120	65
5	127	128	64
6	0	16	63
6	1	20	62
6	2	24	61
6	3	28	60
6	4	32	59
6	5	36	58
6	6	40	57
6	7	33	56
6	8	29	55
6	9	25	54
6	10	21	53
6	11	17	52
6	12	13	51
6	13	9	50
6	14	5	49
6	15	1	48
6	16	3	47
6	17	7	46
6	18	11	45
6	19	15	44
6	20	19	43
6	21	23	42
6	22	27	41
6	23	31	40
6	24	35	39
6	25	39	38
6	26	43	37
6	27	47	36
6	28	51	35
6	29	55	34
6	30	59	33
6	31	63	32
6	32	67	31
6	33	71	30
6	34	75	29
6	35	79	28
6	36	83	27
6	37	87	26
6	38	91	25
6	39	95	24
6	40	99	23
6	41	103	22
6	42	107	21
6	43	111	20
6	44	115	19
6	45	119	18
6	46	123	17
6	47	127	16
6	48	125	15
6	49	121	14
6	50	117	13
6	51	113	12
6	52	109	11
6	53	105	10
6	54	101	9
6	55	97	8
6	56	93	7
6	57	96	6
6	58	100	5
6	59	104	4
6	60	108	3
6	61	112	2
6	62	116	1
6	63	124	0
6	64	128	64
6	65	120	65
6	66	126	66
6	67	122	67
6	68	118	68
6	69	114	69
6	70	110	70
6	71	106	71
6	72	102	72
6	73	98	73
6	74	94	74
6	75	90	75
6	76	86	76
6	77	82	77
6	78	78	78
6	79	74	79
6	80	70	80
6	81	66	81
6	82	68	82
6	83	72	83
6	84	76	84
6	85	80	85
6	86	84	86
6	87	88	87
6	88	92	88
6	89	89	89
6	90	85	90
6	91	81	91
6	92	77	92
6	93	73	93
6	94	69	94
6	95	65	95
6	96	61	96
6	97	57	97
6	98	53	98
6	99	49	99
6	100	45	100
6	101	41	101
6	102	37	102
6	103	44	103
6	104	48	104
6	105	52	105
6	106	56	106
6	107	60	107
6	108	64	108
6	109	62	109
6	110	58	110
6	111	54	111
6	112	50	112
6	113	46	113
6	114	42	114
6	115	38	115
6	116	34	116
6	117	30	117
6	118	26	118
6	119	22	119
6	120	18	120
6	121	14	121
6	122	10	122
6	123	6	123
6	124	2	124
6	125	12	125
6	126	8	126
6	127	4	127
7	0	124	0
7	1	116	1
7	2	112	2
7	3	108	3
7	4	104	4
7	5	100	5
7	6	96	6
7	7	93	7
7	8	97	8
7	9	101	9
7	10	105	10
7	11	109	11
7	12	113	12
7	13	117	13
7	14	121	14
7	15	125	15
7	16	127	16
7	17	123	17
7	18	119	18
7	19	115	19
7	20	111	20
7	21	107	21
7	22	103	22
7	23	99	23
7	24	95	24
7	25	91	25
7	26	87	26
7	27	83	27
7	28	79	28
7	29	75	29
7	30	71	30
7	31	67	31
7	32	63	32
7	33	59	33
7	34	55	34
7	35	51	35
7	36	47	36
7	37	43	37
7	38	39	38
7	39	35	39
7	40	31	40
7	41	27	41
7	42	23	42
7	43	19	43
7	44	15	44
7	45	11	45
7	46	7	46
7	47	3	47
7	48	1	48
7	49	5	49
7	50	9	50
7	51	13	51
7	52	17	52
7	53	21	53
7	54	25	54
7	55	29	55
7	56	33	56
7	57	40	57
7	58	36	58
7	59	32	59
7	60	28	60
7	61	24	61
7	62	20	62
7	63	16	63
7	64	4	127
7	65	8	126
7	66	12	125
7	67	2	124
7	68	6	123
7	69	10	122
7	70	14	121
7	71	18	120
7	72	22	119
7	73	26	118
7	74	30	117
7	75	34	116
7	76	38	115
7	77	42	114
7	78	46	113
7	79	50	112
7	80	54	111
7	81	58	110
7	82	62	109
7	83	64	108
7	84	60	107
7	85	56	106
7	86	52	105
7	87	48	104
7	88	44	103
7	89	37	102
7	90	41	101
7	91	45	100
7	92	49	99
7	93	53	98
7	94	57	97
7	95	61	96
7	96	65	95
7	97	69	94
7	98	73	93
7	99	77	92
7	100	81	91
7	101	85	90
7	102	89	89
7	103	92	88
7	104	88	87
7	105	84	86
7	106	80	85
7	107	76	84
7	108	72	83
7	109	68	82
7	110	66	81
7	111	70	80
7	112	74	79
7	113	78	78
7	114	82	77
7	115	86	76
7	116	90	75
7	117	94	74
7	118	98	73
7	119	102	72
7	120	106	71
7	121	110	70
7	122	114	69
7	123	118	68
7	124	122	67
7	125	126	66
7	126	120	65
7	127	128	64
8	0	124	0
8	1	116	1
8	2	112	2
8	3	108	3
8	4	104	4
8	5	100	5
8	6	96	6
8	7	93	7
8	8	97	8
8	9	101	9
8	10	105	10
8	11	109	11
8	12	113	12
8	13	117	13
8	14	121	14
8	15	125	15
8	16	127	16
8	17	123	17
8	18	119	18
8	19	115	19
8	20	111	20
8	21	107	21
8	22	103	22
8	23	99	23
8	24	95	24
8	25	91	25
8	26	87	26
8	27	83	27
8	28	79	28
8	29	75	29
8	30	71	30
8	31	67	31
8	32	63	32
8	33	59	33
8	34	55	34
8	35	51	35
8	36	47	36
8	37	43	37
8	38	39	38
8	39	35	39
8	40	31	40
8	41	27	41
8	42	23	42
8	43	19	43
8	44	15	44
8	45	11	45
8	46	7	46
8	47	3	47
8	48	1	48
8	49	5	49
8	50	9	50
8	51	13	51
8	52	17	52
8	53	21	53
8	54	25	54
8	55	29	55
8	56	33	56
8	57	40	57
8	58	36	58
8	59	32	59
8	60	28	60
8	61	24	61
8	62	20	62
8	63	16	63
8	64	4	127
8	65	8	126
8	66	12	125
8	67	2	124
8	68	6	123
8	69	10	122
8	70	14	121
8	71	18	120
8	72	22	119
8	73	26	118
8	74	30	117
8	75	34	116
8	76	38	115
8	77	42	114
8	78	46	113
8	79	50	112
8	80	54	111
8	81	58	110
8	82	62	109
8	83	64	108
8	84	60	107
8	85	56	106
8	86	52	105
8	87	48	104
8	88	44	103
8	89	37	102
8	90	41	101
8	91	45	100
8	92	49	99
8	93	53	98
8	94	57	97
8	95	61	96
8	96	65	95
8	97	69	94
8	98	73	93
8	99	77	92
8	100	81	91
8	101	85	90
8	102	89	89
8	103	92	88
8	104	88	87
8	105	84	86
8	106	80	85
8	107	76	84
8	108	72	83
8	109	68	82
8	110	66	81
8	111	70	80
8	112	74	79
8	113	78	78
8	114	82	77
8	115	86	76
8	116	90	75
8	117	94	74
8	118	98	73
8	119	102	72
8	120	106	71
8	121	110	70
8	122	114	69
8	123	118	68
8	124	122	67
8	125	126	66
8	126	120	65
8	127	128	64
9	0	124	0
9	1	116	1
9	2	112	2
9	3	108	3
9	4	104	4
9	5	100	5
9	6	96	6
9	7	93	7
9	8	97	8
9	9	101	9
9	10	105	10
9	11	109	11
9	12	113	12
9	13	117	13
9	14	121	14
9	15	125	15
9	16	127	16
9	17	123	17
9	18	119	18
9	19	115	19
9	20	111	20
9	21	107	21
9	22	103	22
9	23	99	23
9	24	95	24
9	25	91	25
9	26	87	26
9	27	83	27
9	28	79	28
9	29	75	29
9	30	71	30
9	31	67	31
9	32	63	32
9	33	59	33
9	34	55	34
9	35	51	35
9	36	47	36
9	37	43	37
9	38	39	38
9	39	35	39
9	40	31	40
9	41	27	41
9	42	23	42
9	43	19	43
9	44	15	44
9	45	11	45
9	46	7	46
9	47	3	47
9	48	1	48
9	49	5	49
9	50	9	50
9	51	13	51
9	52	17	52
9	53	21	53
9	54	25	54
9	55	29	55
9	56	33	56
9	57	40	57
9	58	36	58
9	59	32	59
9	60	28	60
9	61	24	61
9	62	20	62
9	63	16	63
9	64	4	127
9	65	8	126
9	66	12	125
9	67	2	124
9	68	6	123
9	69	10	122
9	70	14	121
9	71	18	120
9	72	22	119
9	73	26	118
9	74	30	117
9	75	34	116
9	76	38	115
9	77	42	114
9	78	46	113
9	79	50	112
9	80	54	111
9	81	58	110
9	82	62	109
9	83	64	108
9	84	60	107
9	85	56	106
9	86	52	105
9	87	48	104
9	88	44	103
9	89	37	102
9	90	41	101
9	91	45	100
9	92	49	99
9	93	53	98
9	94	57	97
9	95	61	96
9	96	65	95
9	97	69	94
9	98	73	93
9	99	77	92
9	100	81	91
9	101	85	90
9	102	89	89
9	103	92	88
9	104	88	87
9	105	84	86
9	106	80	85
9	107	76	84
9	108	72	83
9	109	68	82
9	110	66	81
9	111	70	80
9	112	74	79
9	113	78	78
9	114	82	77
9	115	86	76
9	116	90	75
9	117	94	74
9	118	98	73
9	119	102	72
9	120	106	71
9	121	110	70
9	122	114	69
9	123	118	68
9	124	122	67
9	125	126	66
9	126	120	65
9	127	128	64
10	0	124	0
10	1	116	1
10	2	112	2
10	3	108	3
10	4	104	4
10	5	100	5
10	6	96	6
10	7	93	7
10	8	97	8
10	9	101	9
10	10	105	10
10	11	109	11
10	12	113	12
10	13	117	13
10	14	121	14
10	15	125	15
10	16	127	16
10	17	123	17
10	18	119	18
10	19	115	19
10	20	111	20
10	21	107	21
10	22	103	22
10	23	99	23
10	24	95	24
10	25	91	25
10	26	87	26
10	27	83	27
10	28	79	28
10	29	75	29
10	30	71	30
10	31	67	31
10	32	63	32
10	33	59	33
10	34	55	34
10	35	51	35
10	36	47	36
10	37	43	37
10	38	39	38
10	39	35	39
10	40	31	40
10	41	27	41
10	42	23	42
10	43	19	43
10	44	15	44
10	45	11	45
10	46	7	46
10	47	3	47
10	48	1	48
10	49	5	49
10	50	9	50
10	51	13	51
10	52	17	52
10	53	21	53
10	54	25	54
10	55	29	55
10	56	33	56
10	57	40	57
10	58	36	58
10	59	32	59
10	60	28	60
10	61	24	61
10	62	20	62
10	63	16	63
10	64	4	127
10	65	8	126
10	66	12	125
10	67	2	124
10	68	6	123
10	69	10	122
10	70	14	121
10	71	18	120
10	72	22	119
10	73	26	118
10	74	30	117
10	75	34	116
10	76	38	115
10	77	42	114
10	78	46	113
10	79	50	112
10	80	54	111
10	81	58	110
10	82	62	109
10	83	64	108
10	84	60	107
10	85	56	106
10	86	52	105
10	87	48	104
10	88	44	103
10	89	37	102
10	90	41	101
10	91	45	100
10	92	49	99
10	93	53	98
10	94	57	97
10	95	61	96
10	96	65	95
10	97	69	94
10	98	73	93
10	99	77	92
10	100	81	91
10	101	85	90
10	102	89	89
10	103	92	88
10	104	88	87
10	105	84	86
10	106	80	85
10	107	76	84
10	108	72	83
10	109	68	82
10	110	66	81
10	111	70	80
10	112	74	79
10	113	78	78
10	114	82	77
10	115	86	76
10	116	90	75
10	117	94	74
10	118	98	73
10	119	102	72
10	120	106	71
10	121	110	70
10	122	114	69
10	123	118	68
10	124	122	67
10	125	126	66
10	126	120	65
10	127	128	64
11	0	124	0
11	1	116	1
11	2	112	2
11	3	108	3
11	4	104	4
11	5	100	5
11	6	96	6
11	7	93	7
11	8	97	8
11	9	101	9
11	10	105	10
11	11	109	11
11	12	113	12
11	13	117	13
11	14	121	14
11	15	125	15
11	16	127	16
11	17	123	17
11	18	119	18
11	19	115	19
11	20	111	20
11	21	107	21
11	22	103	22
11	23	99	23
11	24	95	24
11	25	91	25
11	26	87	26
11	27	83	27
11	28	79	28
11	29	75	29
11	30	71	30
11	31	67	31
11	32	63	32
11	33	59	33
11	34	55	34
11	35	51	35
11	36	47	36
11	37	43	37
11	38	39	38
11	39	35	39
11	40	31	40
11	41	27	41
11	42	23	42
11	43	19	43
11	44	15	44
11	45	11	45
11	46	7	46
11	47	3	47
11	48	1	48
11	49	5	49
11	50	9	50
11	51	13	51
11	52	17	52
11	53	21	53
11	54	25	54
11	55	29	55
11	56	33	56
11	57	40	57
11	58	36	58
11	59	32	59
11	60	28	60
11	61	24	61
11	62	20	62
11	63	16	63
11	64	4	127
11	65	8	126
11	66	12	125
11	67	2	124
11	68	6	123
11	69	10	122
11	70	14	121
11	71	18	120
11	72	22	119
11	73	26	118
11	74	30	117
11	75	34	116
11	76	38	115
11	77	42	114
11	78	46	113
11	79	50	112
11	80	54	111
11	81	58	110
11	82	62	109
11	83	64	108
11	84	60	107
11	85	56	106
11	86	52	105
11	87	48	104
11	88	44	103
11	89	37	102
11	90	41	101
11	91	45	100
11	92	49	99
11	93	53	98
11	94	57	97
11	95	61	96
11	96	65	95
11	97	69	94
11	98	73	93
11	99	77	92
11	100	81	91
11	101	85	90
11	102	89	89
11	103	92	88
11	104	88	87
11	105	84	86
11	106	80	85
11	107	76	84
11	108	72	83
11	109	68	82
11	110	66	81
11	111	70	80
11	112	74	79
11	113	78	78
11	114	82	77
11	115	86	76
11	116	90	75
11	117	94	74
11	118	98	73
11	119	102	72
11	120	106	71
11	121	110	70
11	122	114	69
11	123	118	68
11	124	122	67
11	125	126	66
11	126	120	65
11	127	128	64
12	0	16	63
12	1	20	62
12	2	24	61
12	3	28	60
12	4	32	59
12	5	36	58
12	6	40	57
12	7	33	56
12	8	29	55
12	9	25	54
12	10	21	53
12	11	17	52
12	12	13	51
12	13	9	50
12	14	5	49
12	15	1	48
12	16	3	47
12	17	7	46
12	18	11	45
12	19	15	44
12	20	19	43
12	21	23	42
12	22	27	41
12	23	31	40
12	24	35	39
12	25	39	38
12	26	43	37
12	27	47	36
12	28	51	35
12	29	55	34
12	30	59	33
12	31	63	32
12	32	67	31
12	33	71	30
12	34	75	29
12	35	79	28
12	36	83	27
12	37	87	26
12	38	91	25
12	39	95	24
12	40	99	23
12	41	103	22
12	42	107	21
12	43	111	20
12	44	115	19
12	45	119	18
12	46	123	17
12	47	127	16
12	48	125	15
12	49	121	14
12	50	117	13
12	51	113	12
12	52	109	11
12	53	105	10
12	54	101	9
12	55	97	8
12	56	93	7
12	57	96	6
12	58	100	5
12	59	104	4
12	60	108	3
12	61	112	2
12	62	116	1
12	63	124	0
12	64	128	64
12	65	120	65
12	66	126	66
12	67	122	67
12	68	118	68
12	69	114	69
12	70	110	70
12	71	106	71
12	72	102	72
12	73	98	73
12	74	94	74
12	75	90	75
12	76	86	76
12	77	82	77
12	78	78	78
12	79	74	79
12	80	70	80
12	81	66	81
12	82	68	82
12	83	72	83
12	84	76	84
12	85	80	85
12	86	84	86
12	87	88	87
12	88	92	88
12	89	89	89
12	90	85	90
12	91	81	91
12	92	77	92
12	93	73	93
12	94	69	94
12	95	65	95
12	96	61	96
12	97	57	97
12	98	53	98
12	99	49	99
12	100	45	100
12	101	41	101
12	102	37	102
12	103	44	103
12	104	48	104
12	105	52	105
12	106	56	106
12	107	60	107
12	108	64	108
12	109	62	109
12	110	58	110
12	111	54	111
12	112	50	112
12	113	46	113
12	114	42	114
12	115	38	115
12	116	34	116
12	117	30	117
12	118	26	118
12	119	22	119
12	120	18	120
12	121	14	121
12	122	10	122
12	123	6	123
12	124	2	124
12	125	12	125
12	126	8	126
12	127	4	127
13	0	124	0
13	1	116	1
13	2	112	2
13	3	108	3
13	4	104	4
13	5	100	5
13	6	96	6
13	7	93	7
13	8	97	8
13	9	101	9
13	10	105	10
13	11	109	11
13	12	113	12
13	13	117	13
13	14	121	14
13	15	125	15
13	16	127	16
13	17	123	17
13	18	119	18
13	19	115	19
13	20	111	20
13	21	107	21
13	22	103	22
13	23	99	23
13	24	95	24
13	25	91	25
13	26	87	26
13	27	83	27
13	28	79	28
13	29	75	29
13	30	71	30
13	31	67	31
13	32	63	32
13	33	59	33
13	34	55	34
13	35	51	35
13	36	47	36
13	37	43	37
13	38	39	38
13	39	35	39
13	40	31	40
13	41	27	41
13	42	23	42
13	43	19	43
13	44	15	44
13	45	11	45
13	46	7	46
13	47	3	47
13	48	1	48
13	49	5	49
13	50	9	50
13	51	13	51
13	52	17	52
13	53	21	53
13	54	25	54
13	55	29	55
13	56	33	56
13	57	40	57
13	58	36	58
13	59	32	59
13	60	28	60
13	61	24	61
13	62	20	62
13	63	16	63
13	64	4	127
13	65	8	126
13	66	12	125
13	67	2	124
13	68	6	123
13	69	10	122
13	70	14	121
13	71	18	120
13	72	22	119
13	73	26	118
13	74	30	117
13	75	34	116
13	76	38	115
13	77	42	114
13	78	46	113
13	79	50	112
